bathrooms,bedrooms,city,country,homeStatus,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isZillowOwned,latitude,longitude,livingArea,price,zestimate,rentZestimate,streetAddress,zipcode
3.0,5.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.385765,-80.74248,3310.0,599999.0,599000.0,2762.0,2115 Elendil Ln,28269
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.24419,-80.887695,1063.0,421000.0,420500.0,1575.0,3709 Rogers St,28208
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.30685,-80.8657,1858.0,325000.0,325100.0,1938.0,4436 Glenlea Commons Dr,28216
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.324318,-80.896935,1990.0,339900.0,339700.0,1939.0,2435 Summer Meadow Ct,28216
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.089947,-80.984055,2239.0,415000.0,415500.0,2199.0,15049 Superior St,28273
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.1988,-80.89214,1731.0,330000.0,330300.0,1892.0,3530 Crestridge Dr,28217
2.0,2.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.028263,-80.85689,1200.0,285000.0,271400.0,1690.0,11833 Ridgeway Park Dr,28277
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.318913,-80.82377,2450.0,369900.0,369700.0,2100.0,7246 Fox Point Dr,28269
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.15082,-80.98091,2236.0,415000.0,414700.0,2500.0,5537 Fenway Dr,28273
2.0,3.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.222828,-80.83122,1300.0,479000.0,496300.0,2575.0,408 N McDowell St,28204
5.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.125267,-80.81687,4314.0,2000000.0,2000000.0,9440.0,3310 Carmel Rd,28226
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.166023,-80.98413,1846.0,370000.0,370500.0,2213.0,5717 Mossdale Ln,28278
1.0,1.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.216167,-80.84483,752.0,375000.0,324100.0,1874.0,701 Royal Ct APT 605,28202
4.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.19812,-80.78519,2475.0,892000.0,893800.0,4114.0,4204 Commonwealth Ave,28205
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.200348,-80.71731,2380.0,374900.0,374900.0,2085.0,6613 Covington Commons Dr,28227
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.16507,-80.85301,2260.0,779000.0,777100.0,2370.0,4734 Valley Stream Rd,28209
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.135086,-80.87202,2025.0,420000.0,419400.0,2600.0,7040 Thornrose Dr,28210
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.229877,-81.00387,2721.0,575000.0,575000.0,2797.0,7620 Porrera St,28214
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.105705,-80.80487,2314.0,656900.0,656900.0,2314.0,6028 Mariemont Cir #603,28226
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.105705,-80.80487,2314.0,656900.0,656900.0,2314.0,6032 Mariemont Cir #602,28226
0.0,0.0,Charlotte,USA,FOR_SALE,LOT,False,True,False,False,False,35.265945,-80.84684,0.0,55000.0,55000.0,0.0,1603 Odessa Ave,28216
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.211674,-80.66815,2025.0,392900.0,392900.0,2025.0,2305 Transatlantic Ave,28215
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.21468,-80.669975,1317.0,347900.0,347900.0,1317.0,1728 Nia Rd,28215
5.0,4.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.198788,-80.831116,2625.0,2195000.0,2195000.0,2625.0,1150 Queens Rd,28207
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.291706,-80.681206,2565.0,507400.0,507400.0,2565.0,4806 Gatesmills Ave #13,28213
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.216335,-80.6702,1800.0,382900.0,383100.0,2170.0,5008 Golden Flyer Ln,28215
4.0,5.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.127277,-80.85228,4118.0,1995000.0,1194500.0,4441.0,3912 Stoneyridge Trl,28210
3.0,3.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.231075,-80.841064,2443.0,850000.0,563900.0,2634.0,415 N Church St,28202
4.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.330086,-80.81061,2465.0,543995.0,535900.0,2470.0,"William Plan, Griffith Lakes - Preserve Collection",28269
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.3806,-80.76912,2290.0,459900.0,460500.0,2394.0,6825 Fairway Point Dr,28269
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.29324,-80.938065,1087.0,279900.0,281200.0,1589.0,1210 Santell Ln,28214
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.26389,-80.86659,1190.0,275000.0,274900.0,1599.0,2939 Southwest Blvd,28216
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.25421,-80.85227,1209.0,280000.0,279700.0,1975.0,1304 Condon St,28216
1.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.266865,-80.802895,1000.0,274500.0,275200.0,1495.0,601 Northcrest Dr,28206
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.242615,-80.761024,1554.0,479900.0,481600.0,1995.0,1700 Shannonhouse Dr,28215
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.229965,-80.67706,1914.0,489000.0,493300.0,1967.0,8700 Harrisburg Rd,28215
2.0,2.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.20085,-80.84713,1361.0,799000.0,813700.0,3942.0,2004 Charlotte Dr,28203
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.21115,-80.84518,2904.0,2000000.0,2019900.0,8293.0,1008 Mount Vernon Ave,28203
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.1554,-80.78989,2984.0,995000.0,1001300.0,4066.0,456 Mammoth Oaks Dr,28270
3.0,5.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.14888,-80.76559,3744.0,825000.0,830900.0,3654.0,501 Boyce Rd,28211
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.05931,-80.82322,3403.0,785000.0,792900.0,3585.0,11013 Stonepath Ln,28277
3.0,3.0,Huntersville,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.417675,-80.74689,2088.0,404475.0,403500.0,2394.0,"Pinot-TW Plan, The Villas at Tuckers Walk",28078
3.0,5.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.374676,-80.58684,2706.0,443870.0,438900.0,2500.0,"Whimbrel Plan, Autumn Park",28025
1.0,2.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.425476,-80.59214,831.0,210000.0,210000.0,1294.0,509 Englewood St NE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.44184,-80.64819,2100.0,406990.0,399500.0,2129.0,"Roswell Plan, Childers Park",28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.332077,-80.560974,2098.0,461900.0,460400.0,1945.0,"The Devin Plan, Haven at Rocky River",28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.374676,-80.58684,1976.0,390950.0,386800.0,1965.0,"Raven Plan, Autumn Park",28025
3.0,4.0,Huntersville,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.42315,-80.75556,2439.0,442990.0,437200.0,2500.0,"Linville Plan, Skybrook Corners Townhomes",28078
2.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.419415,-80.583496,1305.0,265000.0,256700.0,1704.0,112 Long Ave NE,28025
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.410862,-80.571075,1179.0,295000.0,295000.0,1674.0,197 Rosehaven Ct SE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.420395,-80.56346,1800.0,414900.0,413500.0,2020.0,507 Kacys Way Pl SE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.420372,-80.563354,1930.0,439900.0,438700.0,2046.0,511 Kacys Way Pl SE,28027
5.0,5.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.417057,-80.70939,3016.0,604990.0,588000.0,3027.0,"Tyler Plan, Annsborough Park",28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.383778,-80.5305,2789.0,545000.0,530700.0,2815.0,2365 Baxter Pl SE,28025
3.0,2.0,Concord,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.437595,-80.72621,1931.0,425990.0,425200.0,2199.0,"Stetson Plan, Odell Corners",28027
5.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.422005,-80.64031,5024.0,1250000.0,1188300.0,6406.0,500 Channing Cir NW,28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.39798,-80.643166,3090.0,763400.0,762500.0,3030.0,4014 Sagemont Dr NW #21,28027
0.0,0.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.45184,-80.63688,0.0,0.0,0.0,1814.0,"Homes Available Soon, Fisher Street",28027
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.39084,-80.67879,1986.0,499900.0,499900.0,1986.0,5851 Weddington Rd,28027
2.0,3.0,Concord,USA,FOR_SALE,MANUFACTURED,False,True,False,False,False,35.295494,-80.57881,1550.0,189900.0,180100.0,978.0,251 Pine Grove Church Rd,28025
4.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.433926,-80.72556,3103.0,601990.0,601990.0,2960.0,"Leyton Plan, Cannon Run",28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.332077,-80.560974,2429.0,457900.0,456300.0,2331.0,"The Lenox Plan, Haven at Rocky River",28025
5.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.46339,-80.74501,4544.0,2995000.0,2845900.0,15160.0,10290 Enclave Cir,28027
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.399296,-80.71535,1475.0,750000.0,750000.0,1914.0,1041 Derita Rd,28027
2.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.376537,-80.48718,1930.0,475000.0,474000.0,1938.0,3031 Fairmead Dr,28025
3.0,3.0,Gastonia,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.41279,-80.57623,1661.0,308700.0,308000.0,2059.0,2785 Ruby Mill Dr #39,28056
4.0,5.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.417057,-80.70939,2972.0,599990.0,583600.0,3004.0,"The Fenmore Plan, Annsborough Park",28027
0.0,0.0,Concord,USA,FOR_SALE,LOT,False,True,False,False,False,35.42626,-80.67611,0.0,250000.0,250000.0,2131.0,5850 Navajo Trl,28027
3.0,3.0,Concord,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.437595,-80.72621,1835.0,400990.0,400400.0,2199.0,"Palomino Plan, Odell Corners",28027
2.0,3.0,Concord,USA,FOR_SALE,CONDO,False,True,False,False,False,35.431416,-80.63375,0.0,239900.0,237200.0,1774.0,1017 Kenilworth Ct NW,28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.4206,-80.5627,2056.0,449900.0,449900.0,2053.0,504 Kacys Way Pl SE,28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.42062,-80.56253,1930.0,434900.0,434900.0,2053.0,500 Kacys Way Pl SE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.42032,-80.56273,1800.0,404900.0,404900.0,2020.0,496 Kacys Way Pl SE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.370895,-80.63001,2425.0,450000.0,450000.0,2383.0,1239 Nesters Store Pl,28027
3.0,3.0,Concord,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.40164,-80.62281,1601.0,370390.0,370000.0,1994.0,"Wylie Plan, Piper Landing",28027
3.0,3.0,Huntersville,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.417675,-80.74689,2062.0,422750.0,421700.0,2375.0,"Moscato-TW Plan, The Villas at Tuckers Walk",28078
3.0,3.0,Huntersville,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.422165,-80.74456,2178.0,430990.0,421500.0,2178.0,"Serenade Plan, Oaklawn Mills",28078
2.0,3.0,Concord,USA,FOR_SALE,MANUFACTURED,False,True,False,False,False,35.395466,-80.53881,1456.0,374000.0,366200.0,1923.0,1149 Crestmont Rd SE,28025
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.332077,-80.560974,2309.0,473400.0,471500.0,2192.0,"The Jasper Plan, Haven at Rocky River",28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.433926,-80.72556,2848.0,574990.0,574990.0,2708.0,"Murphy Plan, Cannon Run",28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.370426,-80.626915,1976.0,392990.0,388500.0,2050.0,"Raven Plan, Spring Meadow",28027
1.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.45529,-80.62755,1641.0,249999.0,239500.0,1692.0,510 Fisher St,28027
3.0,3.0,Fuquay varina,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.5888,-78.7883,1915.0,394980.0,390900.0,1998.0,310 Ribbon Rail St,27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.543163,-78.74802,2369.0,425000.0,408100.0,2235.0,2913 Tram Rd,27526
3.0,5.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.506084,-78.80739,2511.0,406490.0,405200.0,2309.0,147 Blue Aspen Dr,27526
3.0,4.0,Holly springs,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.59504,-78.87047,3147.0,594900.0,584600.0,2663.0,"Parker Plan, Buckhorn Creek",27540
2.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.59379,-78.82407,1829.0,452900.0,443000.0,1999.0,"Avery Plan, Broadwell Trace",27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.506126,-78.80763,2824.0,409740.0,408600.0,2400.0,131 Blue Aspen Dr,27526
0.0,0.0,Fuquay varina,USA,FOR_SALE,LOT,False,True,False,False,False,35.551464,-78.86129,0.0,1083000.0,1083000.0,1700.0,Oakridge Duncan Rd,27526
4.0,4.0,Angier,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.535294,-78.75467,3119.0,557370.0,555700.0,2513.0,9005 Dupree Mdw UNIT 45,27501
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.58045,-78.86443,2804.0,795000.0,786300.0,3386.0,"Allison Ann Plan, Mclaurin Farms",27526
2.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.560616,-78.76605,1872.0,549990.0,538400.0,2125.0,2053 Red Pine Trl,27526
2.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.561577,-78.76784,1809.0,569990.0,558200.0,2060.0,1410 Rose Gum Way,27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.5729,-78.79698,2252.0,414700.0,411600.0,2162.0,"The Brier Plan, Springwood Townes",27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.545406,-78.8251,2035.0,426900.0,423400.0,2085.0,"GRACE Plan, Serenity - 50'",27526
4.0,5.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.594044,-78.82884,2788.0,624385.0,610200.0,2481.0,533 Hampton Crest Ct,27526
3.0,5.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.580036,-78.74008,3180.0,542400.0,533400.0,2600.0,"Redbud Plan, North Lakes at South Lakes",27526
2.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.473324,-78.815475,2100.0,351900.0,343000.0,1882.0,"Allegheny Plan, Providence Creek",27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.59379,-78.82407,2772.0,486900.0,475800.0,2450.0,"Cooper Plan, Broadwell Trace",27526
4.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.501263,-78.858376,2967.0,774900.0,773700.0,2972.0,354 Deer Tail Lane Lot 37,27526
4.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.500446,-78.85772,3035.0,774500.0,773100.0,3007.0,265 Hook Dr LOT 19,27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.500698,-78.85748,2731.0,726500.0,725200.0,2628.0,99 Cotton Fields Ln LOT 27,27526
3.0,5.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.4768,-78.81228,2511.0,386990.0,385000.0,2299.0,"HAYDEN Plan, The Grove at Matthews Landing",27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.54395,-78.874306,2605.0,484700.0,480100.0,2364.0,"The Selma Plan, Woodbridge South",27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.47556,-78.81041,1418.0,273990.0,272700.0,2084.0,"PEARSON Plan, The Townes at Matthews Landing",27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.62264,-78.71182,3186.0,739000.0,739000.0,3186.0,3526 Air Park Rd,27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.625935,-78.77912,2761.0,597900.0,576600.0,2594.0,6509 Vintage Ridge Ln,27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.619953,-78.75248,2329.0,550000.0,550000.0,2329.0,2729 High Plains Dr,27526
4.0,5.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.638718,-78.76106,3419.0,611900.0,595200.0,2959.0,"Lassen Plan, High Grove Oaks",27526
3.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.473324,-78.815475,2567.0,370900.0,362000.0,2296.0,"Shenandoah Plan, Providence Creek",27526
4.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.50003,-78.856346,2946.0,751500.0,750200.0,2942.0,48 Cotton Fields Ln LOT 3,27526
0.0,0.0,Fuquay varina,USA,FOR_SALE,LOT,False,True,False,False,False,35.56979,-78.8011,0.0,900000.0,900000.0,1232.0,1014 S Main St,27526
0.0,0.0,Fuquay varina,USA,FOR_SALE,LOT,False,True,False,False,False,35.564377,-78.80523,0.0,460000.0,460000.0,1250.0,1312 S Main St,27526
0.0,0.0,Fuquay varina,USA,FOR_SALE,LOT,False,True,False,False,False,35.57382,-78.79945,0.0,3696000.0,3696000.0,1225.0,0 S Main St,27526
4.0,4.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.592274,-78.77111,2946.0,751500.0,749500.0,2976.0,48 Cotton Fields Lot 3,27526
3.0,2.0,Fuquay varina,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.59094,-78.78438,1735.0,340990.0,336300.0,1917.0,"Sierra Plan, Parker Station",27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.473324,-78.815475,2324.0,358900.0,350000.0,2147.0,"Redwood Plan, Providence Creek",27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.54575,-78.82139,1637.0,349990.0,346300.0,1959.0,"Forget Me Not Plan, Serenity",27526
3.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.54575,-78.82139,1444.0,329990.0,326600.0,1900.0,"Buttercup Plan, Serenity",27526
4.0,3.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.55948,-78.77356,2712.0,568990.0,567700.0,2834.0,"Renown Plan, Carolina Gardens",27526
2.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.55948,-78.77356,1809.0,481990.0,481100.0,1887.0,"Mystique Plan, Carolina Gardens",27526
3.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.55948,-78.77356,2240.0,541990.0,540800.0,2199.0,"Stellar Plan, Carolina Gardens",27526
2.0,2.0,Fuquay varina,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.55554,-78.778755,1780.0,499999.0,499999.0,2049.0,1721 Pinecliff Ct,27526
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.96178,-78.786766,2338.0,475990.0,469400.0,2350.0,"Plan 2338 Plan, Olive Grove",27703
3.0,5.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.074215,-78.9451,2937.0,561230.0,560200.0,2544.0,1117 Umstead Grove Way,27712
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.07433,-78.945076,2479.0,545260.0,544600.0,2429.0,1113 Umstead Grove Way,27712
3.0,5.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.09267,-78.931885,3347.0,650000.0,655000.0,3385.0,4607 Paces Ferry Dr,27712
3.0,5.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.074345,-78.945656,2674.0,558810.0,557300.0,2752.0,1109 Umstead Grove Way,27712
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.995567,-78.87599,1218.0,370000.0,369100.0,1800.0,1003A Alma St,27703
2.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.018223,-78.89623,1073.0,359900.0,349500.0,1705.0,2115 Glendale Ave,27704
3.0,2.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.925415,-78.76713,1931.0,467990.0,463600.0,2208.0,"Canvas Plan, Enclave at Leesville",27703
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.96178,-78.786766,2723.0,501990.0,496400.0,2635.0,"Plan 2723 Plan, Olive Grove",27703
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.959,-78.9511,2750.0,750000.0,734500.0,3165.0,14 Hastings Sq,27707
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.973946,-78.90669,2992.0,620000.0,601200.0,2886.0,116 Nelson St,27707
2.0,2.0,Durham,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.923283,-78.932976,1065.0,285000.0,285700.0,1625.0,300 Woodcroft Pkwy #35A,27713
2.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.014942,-78.85862,1396.0,374500.0,365000.0,1788.0,2321 Overland Dr,27704
3.0,2.0,Durham,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.946453,-78.92799,1362.0,325000.0,327800.0,1650.0,221 Grey Elm Trl,27713
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.972313,-78.858826,1216.0,400000.0,400800.0,1794.0,3146 Rowena Ave,27703
0.0,0.0,Durham,USA,FOR_SALE,LOT,False,True,False,False,False,36.011124,-78.88427,0.0,676000.0,676000.0,0.0,905 Camden Ave,27701
4.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.87931,-78.95544,3054.0,815000.0,809500.0,3952.0,"216 Plan, 751 South",27713
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.969635,-78.818695,2184.0,419000.0,413600.0,2195.0,1117 Nichols Farm Dr,27703
3.0,4.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.87931,-78.95544,2576.0,749000.0,746300.0,3633.0,"Morris Plan, 751 South",27713
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.021908,-78.84854,1243.0,306000.0,298300.0,1650.0,2304 Buffalo Way,27704
1.0,1.0,Durham,USA,FOR_SALE,CONDO,False,True,False,False,False,36.00316,-78.9052,840.0,415000.0,417500.0,1902.0,500 N Duke St #53-105,27701
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.970974,-78.89809,1595.0,325000.0,316400.0,1884.0,608 Cecil St,27707
2.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.97317,-78.829155,1435.0,439000.0,422400.0,1814.0,620 S Mineral Springs Rd,27703
3.0,3.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.970196,-78.81562,2440.0,489900.0,428900.0,2364.0,6 Cameroons Pl,27703
2.0,2.0,Durham,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.96363,-78.89036,994.0,265000.0,254900.0,1674.0,1904 Sherman Ave,27707
